Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree() [195]
[192]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [192]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::~allocator() [177]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [128]
[193]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::pair<std::string const, long> const&) [193]
                0.00    0.00       1/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_begin() [59]
                0.00    0.00       1/318127      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_end() [34]
                0.00    0.00       1/162386      std::_Rb_tree_iterator<std::pair<std::string const, long> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, long> >*) [42]
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::begin() [159]
                0.00    0.00       1/1645        std::_Rb_tree_iterator<std::pair<std::string const, long> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&) const [94]
                0.00    0.00       1/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, long> const&) [65]
                0.00    0.00       1/1           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, long> >, bool>::pair(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&, bool const&) [188]
-----------------------------------------------
                              157452             std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, long> >*) [194]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree() [195]
[194]    0.0    0.00    0.00       1+157452  std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, long> >*) [194]
                0.00    0.00  157452/2198251     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_right(std::_Rb_tree_node_base*) [11]
                0.00    0.00  157452/1257542     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_left(std::_Rb_tree_node_base*) [17]
                0.00    0.00  157452/157452      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::destroy_node(std::_Rb_tree_node<std::pair<std::string const, long> >*) [79]
                              157452             std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, long> >*) [194]
-----------------------------------------------
                0.00    0.00       1/1           std::multimap<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~multimap() [204]
[195]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree() [195]
                0.00    0.00       1/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_begin() [59]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, long> >*) [194]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [192]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree(std::less<long> const&, std::allocator<std::pair<long const, std::string> > const&) [201]
[196]    0.0    0.00    0.00       1         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&, std::less<long> const&) [196]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&) [179]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~_Rb_tree() [202]
[197]    0.0    0.00    0.00       1         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::~_Rb_tree_impl() [197]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::~allocator() [181]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
[198]    0.0    0.00    0.00       1         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&) [198]
                0.00    0.00       1/823         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_begin() [107]
                0.00    0.00       1/2463        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_end() [93]
                0.00    0.00       1/2465        std::_Rb_tree_iterator<std::pair<long const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<long const, std::string> >*) [92]
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::begin() [199]
                0.00    0.00       1/822         std::_Rb_tree_iterator<std::pair<long const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<long const, std::string> > const&) const [109]
                0.00    0.00       1/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<long const, std::string> const&) [138]
                0.00    0.00       1/1           std::pair<std::_Rb_tree_iterator<std::pair<long const, std::string> >, bool>::pair(std::_Rb_tree_iterator<std::pair<long const, std::string> > const&, bool const&) [189]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&) [198]
[199]    0.0    0.00    0.00       1         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::begin() [199]
                0.00    0.00       1/2465        std::_Rb_tree_iterator<std::pair<long const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<long const, std::string> >*) [92]
-----------------------------------------------
                                 821             std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, std::string> >*) [200]
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~_Rb_tree() [202]
[200]    0.0    0.00    0.00       1+821     std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, std::string> >*) [200]
                0.00    0.00     821/12259       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [86]
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_left(std::_Rb_tree_node_base*) [137]
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::destroy_node(std::_Rb_tree_node<std::pair<long const, std::string> >*) [133]
                                 821             std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, std::string> >*) [200]
-----------------------------------------------
                0.00    0.00       1/1           std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::map() [186]
[201]    0.0    0.00    0.00       1         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree(std::less<long> const&, std::allocator<std::pair<long const, std::string> > const&) [201]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocator<std::pair<long const, std::string> >(std::allocator<std::pair<long const, std::string> > const&) [178]
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&, std::less<long> const&) [196]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::~allocator() [180]
-----------------------------------------------
                0.00    0.00       1/1           std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~map() [187]
[202]    0.0    0.00    0.00       1         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~_Rb_tree() [202]
                0.00    0.00       1/823         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_begin() [107]
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, std::string> >*) [200]
                0.00    0.00       1/1           std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::~_Rb_tree_impl() [197]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [145]
[203]    0.0    0.00    0.00       1         std::multimap<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::multimap() [203]
                0.00    0.00       1/2           std::allocator<std::pair<std::string const, long> >::allocator() [156]
                0.00    0.00       1/2           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree(std::less<std::string> const&, std::allocator<std::pair<std::string const, long> > const&) [160]
                0.00    0.00       1/2           std::allocator<std::pair<std::string const, long> >::~allocator() [157]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [145]
[204]    0.0    0.00    0.00       1         std::multimap<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~multimap() [204]
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree() [195]
-----------------------------------------------
                0.00    0.00       1/1           JgzIndx::writeout(char*) [168]
[205]    0.0    0.00    0.00       1         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [205]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [83] tag_parser(char*, int, char*) [51] std::allocator<std::string>::~allocator() [64] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_create_node(std::pair<std::string const, long> const&)
 [111] parser_init(char*)    [153] std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::allocator<std::pair<std::string const, long> >(std::allocator<std::pair<std::string const, long> > const&) [91] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end()
  [60] string_split(std::string const&, char const*, std::vector<std::string, std::allocator<std::string> >&) [154] std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > > const&) [159] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::begin()
 [108] string_split(std::string const&, char, std::vector<std::string, std::allocator<std::string> >&) [155] std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::~allocator() [34] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_end()
 [146] __static_initialization_and_destruction_0(int, int) [177] std::allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::~allocator() [8] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, long> > const*)
 [145] __static_initialization_and_destruction_0(int, int) [178] std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocator<std::pair<long const, std::string> >(std::allocator<std::pair<long const, std::string> > const&) [57] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_key(std::_Rb_tree_node_base const*)
 [147] __static_initialization_and_destruction_0(int, int) [179] std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&) [17] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_left(std::_Rb_tree_node_base*)
 [144] __static_initialization_and_destruction_0(int, int) [180] std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::~allocator() [59] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_begin()
 [112] JDocID::generateID(std::string) [181] std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::~allocator() [194] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, long> >*)
 [162] JDocID::JDocID()      [156] std::allocator<std::pair<std::string const, long> >::allocator() [11] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_right(std::_Rb_tree_node_base*)
 [113] JgzData::wordFilter(char*, std::vector<std::string, std::allocator<std::string> >&) [157] std::allocator<std::pair<std::string const, long> >::~allocator() [9] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, long> > const*)
 [163] JgzData::process(std::vector<std::string, std::allocator<std::string> >&, std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >&, JDocID&, JWordMap&) [182] std::allocator<std::pair<long const, std::string> >::allocator() [58] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_value(std::_Rb_tree_node_base const*)
 [164] JgzData::JgzData(char*) [183] std::allocator<std::pair<long const, std::string> >::~allocator() [65] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, long> const&)
 [165] JgzIndx::getIndexMp()  [39] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [160] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_Rb_tree(std::less<std::string> const&, std::allocator<std::pair<std::string const, long> > const&)
 [166] JgzIndx::initial()     [48] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [195] std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree()
 [167] JgzIndx::getIndex()    [52] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [129] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_get_node()
 [168] JgzIndx::writeout(char*) [31] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int) [130] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_leftmost()
 [169] JgzIndx::JgzIndx(char const*) [49] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(std::allocator<std::string> const&) [131] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_put_node(std::_Rb_tree_node<std::pair<long const, std::string> >*)
 [114] JWordMap::generateMap(std::vector<std::string, std::allocator<std::string> >&, long) [53] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [132] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&)
  [41] __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned int) [42] std::_Rb_tree_iterator<std::pair<std::string const, long> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, long> >*) [100] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_rightmost()
  [38] __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [142] std::_Rb_tree_iterator<std::pair<std::string const, long> >::operator--() [133] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::destroy_node(std::_Rb_tree_node<std::pair<long const, std::string> >*)
  [43] __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [92] std::_Rb_tree_iterator<std::pair<long const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<long const, std::string> >*) [196] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<long const, std::string> > > const&, std::less<long> const&)
  [44] __gnu_cxx::new_allocator<std::string>::new_allocator() [106] std::_Rb_tree_const_iterator<std::pair<std::string const, long> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&) [197] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_Rb_tree_impl<std::less<long>, false>::~_Rb_tree_impl()
  [33] __gnu_cxx::new_allocator<std::string>::~new_allocator() [118] std::_Rb_tree_const_iterator<std::pair<std::string const, long> >::operator++(int) [198] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&)
  [74] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::deallocate(std::_Rb_tree_node<std::pair<std::string const, long> >*, unsigned int) [95] std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [134] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&)
  [61] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::allocate(unsigned int, void const*) [90] std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end() [135] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_create_node(std::pair<long const, std::string> const&)
 [148] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > > const&) [184] std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::begin() [136] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::end()
 [149] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::new_allocator() [119] std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [199] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::begin()
 [143] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::~new_allocator() [185] std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::map() [93] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_end()
 [115] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::deallocate(std::_Rb_tree_node<std::pair<long const, std::string> >*, unsigned int) [96] std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [87] std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<long const, std::string> > const*)
